evaluation_index,tag,global_iteration,stage_iteration,role,beta,constraint_contract,objective_A,objective_A_per_W,relative_fom_change,rho_mean,rho_rms_change,rho_max_change,gray_fraction_0p01_0p99,binarization_metric,solid_constraint,void_constraint,solid_constraint_cap,void_constraint_cap,constraints_feasible,solid_bad_cells,void_bad_cells,optical_closure,thermal_residual,thermal_energy_balance
0,run006_Ea_b002_s000_g000_stage_baseline,0,0,stage_baseline,2.0,soft_disk_opening_500nm_from_iteration_zero_v5,4.316738294628346e-20,3.122877693863457e-07,0.0,0.5000000006153631,0.0,0.0,1.0,0.9712101531063608,0.0011921756743704381,2.563430041770502e-05,0.0006,0.0002,False,158,0,2.9910558014990857e-05,9.359315446527764e-11,1.9274724578285794e-12
1,run006_Ea_b002_s001_g001_accepted_mma,1,1,accepted_mma,2.0,soft_disk_opening_500nm_from_iteration_zero_v5,5.0264097631509953e-20,3.636278564557545e-07,0.16439992885502205,0.4995468647068793,0.012623582887097537,0.013129915194018904,1.0,0.9645238171772738,0.0007024144236674591,3.283404911338718e-05,0.0006,0.0002,False,24,0,3.0399885988927523e-05,9.920975040140319e-11,2.3535496504990985e-12
2,run006_Ea_b002_s002_g002_accepted_mma,2,2,accepted_mma,2.0,soft_disk_opening_500nm_from_iteration_zero_v5,5.727801325350659e-20,4.1436894648159664e-07,0.13954126210354356,0.49907581296589115,0.01258171116426511,0.013129915190660146,1.0,0.9566253604319888,0.0005227104140765897,3.4928820689842014e-05,0.0006,0.0002,True,32,2,3.080938695850233e-05,6.732850401288288e-11,2.067715853901411e-12
3,run006_Ea_b002_s003_g003_accepted_mma,3,3,accepted_mma,2.0,soft_disk_opening_500nm_from_iteration_zero_v5,6.420010143269625e-20,4.644457250452793e-07,0.12085070319309447,0.4985752378459793,0.012517624439234896,0.013129915194057595,1.0,0.9475426904062828,0.0004325781035724625,3.597906826253246e-05,0.0006,0.0002,True,38,2,3.123736794088779e-05,7.008736038460757e-11,1.974758933490386e-12
4,run006_Ea_b002_s004_g004_accepted_mma,4,4,accepted_mma,2.0,soft_disk_opening_500nm_from_iteration_zero_v5,7.10224097312954e-20,5.138006614630525e-07,0.10626631650654447,0.4980489317681814,0.012444993703164667,0.013129915190271124,1.0,0.9373038215061069,0.0003926206667331938,3.795681644367722e-05,0.0006,0.0002,True,37,2,3.16879180666134e-05,7.824531943947093e-11,2.3836026126522052e-12
5,run006_Ea_b002_s005_g005_accepted_mma,5,5,accepted_mma,2.0,soft_disk_opening_500nm_from_iteration_zero_v5,7.773773067812126e-20,5.623816143970594e-07,0.09455214167236019,0.4974980874883696,0.012363415094926873,0.013129915194063924,1.0,0.9259439554259541,0.0003767603380337882,4.08179243182677e-05,0.0006,0.0002,True,38,3,3.143469338419579e-05,8.027446006506384e-11,2.1544740746863864e-12
6,run006_Ea_b002_s006_g006_accepted_mma,6,6,accepted_mma,2.0,soft_disk_opening_500nm_from_iteration_zero_v5,8.43393647267444e-20,6.101401170126776e-07,0.0849218775880876,0.4969264182440415,0.012273852738539679,0.0131299151777719,1.0,0.9134992732874209,0.0003723311698499015,4.360151858849485e-05,0.0006,0.0002,True,38,3,3.1849080940518854e-05,8.22857820160267e-11,1.9973499636560032e-12
7,run006_Ea_b002_s007_g007_accepted_mma,7,7,accepted_mma,2.0,soft_disk_opening_500nm_from_iteration_zero_v5,9.082131934873151e-20,6.570328172878549e-07,0.07685562540088306,0.4963309178891748,0.012176135234329418,0.01312991519377349,1.0,0.900012406454021,0.0003723254511404171,4.532225696495867e-05,0.0006,0.0002,True,37,3,3.224058624561428e-05,8.469919883006737e-11,1.884376232198327e-12
8,run006_Ea_b002_s008_g008_accepted_mma,8,8,accepted_mma,2.0,soft_disk_opening_500nm_from_iteration_zero_v5,9.717826688552047e-20,7.030211730990048e-07,0.06999400121440484,0.4957158389560851,0.012071025826602296,0.013129915184533103,1.0,0.8855274101030841,0.00037389231937947064,4.53761199754476e-05,0.0006,0.0002,True,40,4,3.257784370041821e-05,8.653677364389326e-11,1.7987931195800606e-12
