angle_deg,beam_radius_um,bottom_mid_A_per_Wabsorbed,bottom_top_opposite_sign,current_tensor_xx_A_mK,current_tensor_xy_A_mK,current_tensor_yx_A_mK,current_tensor_yy_A_mK,electrode_peak_abs_A_per_Wabsorbed,energy_balance_relative,expected_odd_symmetry_relative_residual,forward_adjoint_relative_difference,input_power_fraction_inside_flake,kind,left_mid_A_per_Wabsorbed,left_right_opposite_sign,linear_residual_relative,map_peak_abs_A_per_Wabsorbed,nodes,right_edge_absorbed_fraction,right_edge_adjoint_current_A_per_Wabsorbed,right_edge_direct_current_A_per_Wabsorbed,right_edge_temperature_rise_max_K_per_Wabsorbed,right_mid_A_per_Wabsorbed,side_edge_peak_abs_A_per_Wabsorbed,side_to_electrode_peak_ratio,sink_power_fraction,step_nm,top_mid_A_per_Wabsorbed,triangles,weighting_gradient_relative_error
0.0,0.5,0.006754276550070103,True,-2.946,0.0,0.0,2.9699999999999998,0.008068274797211476,2.2454441871504207e-15,0.0006461921311335841,4.52684963398709e-14,0.8405370984784702,grid,3.129812071731107e-11,True,2.7098779722361267e-14,0.008068274797211476,19481,0.8405370984784702,-4.8251521071595837e-11,-4.825152107159802e-11,142475.6596379433,-3.1299246070412776e-11,0.0008401971915255954,0.10413591661701717,0.8405370984784721,50.00000000000001,-0.006754276550061626,38400,1.312656137081697e-12
45.0,0.5,2.9589691749862436e-05,True,0.011999999999999204,-2.9579999999999997,-2.9579999999999997,0.012000000000000418,0.001977982031619811,1.4661429692570428e-14,0.18305652613656212,2.536394249155254e-16,0.8405370984784702,grid,-0.005275932321905199,True,2.0249253485682308e-14,0.00795212456497185,19481,0.8405370984784702,0.006839329006342594,0.006839329006342592,135655.2137842827,0.005275932321904343,0.007117728157363135,3.5984796846381246,0.8405370984784579,50.00000000000001,-2.958969175034733e-05,38400,1.312656137081697e-12
0.0,0.5,0.006805059568494722,True,-2.946,0.0,0.0,2.9699999999999998,0.008017230707017363,1.85456420697607e-15,0.0028068480391206002,8.763615512008373e-15,0.8381010636507312,grid,1.1922091630746338e-10,True,8.287082795451305e-15,0.008017230707017363,4941,0.8381010636507312,-1.8287685426470658e-10,-1.8287685426470819e-10,142895.1496431359,-1.1922101645538135e-10,0.0008245887965350622,0.10285207282526021,0.8381010636507297,100.00000000000001,-0.006805059568494291,9600,1.1348386266624791e-13
45.0,0.5,2.9602395592861866e-05,True,0.011999999999999204,-2.9579999999999997,-2.9579999999999997,0.012000000000000418,0.00196101246861511,3.311721798171543e-15,0.18295999991347495,3.8247499836102557e-16,0.8381010636507312,grid,-0.005302697354316542,True,5.076581755705367e-15,0.007865723794807966,4941,0.8381010636507312,0.00680328184878911,0.006803281848789112,134850.32675241906,0.005302697354316397,0.007074980643384985,3.6078203257837616,0.838101063650734,100.00000000000001,-2.9602395592916127e-05,9600,1.1348386266624791e-13
45.0,0.39999999999999997,3.1124026629434655e-05,True,0.011999999999999204,-2.9579999999999997,-2.9579999999999997,0.012000000000000418,0.0019351623709070727,1.4419137533431374e-14,0.19156491758533709,0.0,0.8931593207840811,beam_sensitivity,-0.005706414456045796,True,1.6832220559856453e-14,0.009316896674665147,19481,0.8931593207840811,0.007623596052716933,0.007623596052716933,169161.4099580377,0.005706414456044836,0.008000440006729618,4.134247403218963,0.8931593207840682,50.0,-3.112402662986704e-05,38400,1.312656137081697e-12
45.0,0.5,2.9589691749862436e-05,True,0.011999999999999204,-2.9579999999999997,-2.9579999999999997,0.012000000000000418,0.001977982031619811,1.4661429692570428e-14,0.18305652613656212,2.536394249155254e-16,0.8405370984784702,beam_sensitivity,-0.005275932321905199,True,2.0249253485682308e-14,0.00795212456497185,19481,0.8405370984784702,0.006839329006342594,0.006839329006342592,135655.2137842827,0.005275932321904343,0.007117728157363135,3.5984796846381246,0.8405370984784579,50.0,-2.958969175034733e-05,38400,1.312656137081697e-12
45.0,0.75,2.727897153924978e-05,True,0.011999999999999204,-2.9579999999999997,-2.9579999999999997,0.012000000000000418,0.0022173578553281786,1.42642654709307e-14,0.16520762580860182,3.260945511796439e-16,0.7471917189231961,beam_sensitivity,-0.0044103100964902305,True,2.253533284996506e-14,0.0057996737988700265,19481,0.7471917189231961,0.005319694762459112,0.005319694762459114,83707.64246942382,0.004410310096489582,0.005602750544305671,2.526768753560728,0.7471917189231855,50.0,-2.7278971539816965e-05,38400,1.312656137081697e-12
