run,contact_axis,interface_scenario,polarization,id,kind,target_waist_um,beam_x_um,beam_y_um,terminal_current_nA,Tmax_flake_K,Au_absorbed_W,TaIrTe4_absorbed_W,SiO2_absorbed_W,Si_absorbed_W,optical_closure,Maxwell_wall_s,passed
44,y,thermally_grown,Ea,position_x10_y5,position,8.5,10.0,5.0,-5.271424781907148,0.24688748960110332,1.218221906859625e-07,3.109479029959955e-05,6.218677628560221e-06,4.043082292693914e-07,8.82633883489217e-05,158.8792659677565,True
44,y,thermally_grown,Ea,position_x10_y10,position,8.5,10.0,10.0,0.9062748890588214,0.2346450802029251,3.2955877236774283e-07,1.8720135417021818e-05,7.856350841449204e-06,4.807940761317805e-07,0.0012140393578752445,131.68317883834243,True
45,y,thermally_grown,Eb,position_x-10_y-10,position,8.5,-10.0,-10.0,-4.986759856212472,0.09859952549913344,5.24245097599976e-07,6.096245152339058e-06,9.765329300449485e-06,7.695319716112231e-07,0.007818625477931974,149.17752842232585,True
45,y,thermally_grown,Eb,waist_4.25,waist,4.25,0.0,0.0,113.28874332989778,0.5511158678759692,3.0363955041576374e-09,5.270462297006549e-05,1.2170198007600498e-05,9.472994294518345e-07,0.00028530124220297194,232.0141138881445,True
45,y,thermally_grown,Eb,waist_6.375,waist,6.375,0.0,0.0,86.58537285624939,0.3210173891068072,8.87476947388162e-09,4.9132602949814226e-05,1.1872804197288114e-05,9.402283403216224e-07,0.00014072353174556952,149.33583329990506,True
45,y,thermally_grown,Eb,waist_8.5,waist,8.5,0.0,0.0,57.77098012793452,0.19421898910502594,6.125454850859628e-08,4.559509849479806e-05,1.1990480784210582e-05,9.553099987124386e-07,0.00011562102897115734,207.87812573090196,True
45,y,thermally_grown,Eb,waist_10.625,waist,10.625,0.0,0.0,37.24926594627149,0.13048725118899518,1.4552065666646264e-07,4.129273924054022e-05,1.1969908908015181e-05,9.571166186415663e-07,2.0964213672097978e-05,126.13320636749268,True
45,y,thermally_grown,Eb,waist_12.75,waist,12.75,0.0,0.0,24.493943709643112,0.09515724729815415,2.2439799719412805e-07,3.683587780529176e-05,1.1783735202238204e-05,9.43886759752664e-07,4.697795387279935e-05,130.2839767821133,True
45,y,thermally_grown,Eb,position_x-10_y-5,position,8.5,-10.0,-5.0,-17.454231048085283,0.1895324548843981,2.1057287645131918e-07,1.824696424310685e-05,1.1766939671500096e-05,9.495588546944953e-07,0.004963646429847598,126.28339578583837,True
45,y,thermally_grown,Eb,position_x-10_y0,position,8.5,-10.0,0.0,-24.85007079934441,0.1884425973057153,4.333968242243429e-08,2.9696694622748814e-05,1.1084913768449696e-05,8.904077261767212e-07,0.003913946140009829,122.1034087240696,True
45,y,thermally_grown,Eb,position_x-10_y5,position,8.5,-10.0,5.0,-13.655630057672408,0.1950570265049485,1.9550052990033526e-07,2.8889549207545294e-05,1.0432207303725417e-05,8.214444542980285e-07,0.0041934145490366646,127.07297509536147,True
45,y,thermally_grown,Eb,position_x-10_y10,position,8.5,-10.0,10.0,-0.7713021325685633,0.19428039099139296,4.929967715672509e-07,1.6568725165552418e-05,8.452473041322404e-06,6.467001949306412e-07,0.005756454261229626,128.57896194979548,True
45,y,thermally_grown,Eb,position_x-5_y-10,position,8.5,-5.0,-10.0,3.8998549128040314,0.17426793185306733,6.902673898636208e-07,1.5299908686083634e-05,9.53557069413434e-06,7.680096725012287e-07,0.0007329359051724066,131.95606847852468,True
45,y,thermally_grown,Eb,position_x-5_y-5,position,8.5,-5.0,-5.0,12.43197444355644,0.20089815174660833,2.764357073427133e-07,3.348870291676699e-05,1.2012774655056697e-05,9.66725874134837e-07,0.0005111508204187037,130.25917230546474,True
45,y,thermally_grown,Eb,position_x-5_y0,position,8.5,-5.0,0.0,17.310723407372173,0.1958215534691898,5.8811463325751026e-08,4.286430597952111e-05,1.2072482214089245e-05,9.646901955707964e-07,0.0004126631682545512,125.24322754517198,True
45,y,thermally_grown,Eb,position_x-5_y5,position,8.5,-5.0,5.0,13.021514107039213,0.19688431731341124,2.726228505859174e-07,3.5388559522069316e-05,1.1979470110958776e-05,9.507447523126396e-07,0.0005170802248773682,155.03823156282306,True
45,y,thermally_grown,Eb,position_x-5_y10,position,8.5,-5.0,10.0,5.5089919869686135,0.19227840353253892,6.830488393451427e-07,1.7771665958259194e-05,9.396614886114303e-06,7.444459694026157e-07,0.0007155314077172363,129.21417960897088,True
45,y,thermally_grown,Eb,position_x0_y-10,position,8.5,0.0,-10.0,14.512936668174149,0.19238460699662033,7.028684076467775e-07,2.1338945537509883e-05,8.670736508265642e-06,6.992149620823968e-07,1.3346184575295417e-05,127.10970037057996,True
45,y,thermally_grown,Eb,position_x0_y-5,position,8.5,0.0,-5.0,43.621464397374844,0.20135211273644227,2.8051181072369565e-07,4.063188469699695e-05,1.1196378872482211e-05,8.960583271185751e-07,0.00012691566210122407,124.27330081537366,True
45,y,thermally_grown,Eb,position_x0_y5,position,8.5,0.0,5.0,35.742677237763836,0.1976914654241371,2.901772858468957e-07,3.371755683003678e-05,1.2481493785299717e-05,9.93160256510292e-07,0.000119826951984062,124.49805339053273,True
45,y,thermally_grown,Eb,position_x0_y10,position,8.5,0.0,10.0,9.11785117577908,0.17530701096969947,7.224086418807674e-07,1.4964854133563811e-05,9.808348228738295e-06,7.853039458037095e-07,0.00015943868459264052,126.25326064229012,True
45,y,thermally_grown,Eb,position_x5_y-10,position,8.5,5.0,-10.0,3.8876034981614396,0.1744207598871247,6.902378458220259e-07,1.5298327431568697e-05,9.570239169918155e-06,7.710073559231099e-07,0.0006909635568829267,204.98619048669934,True
45,y,thermally_grown,Eb,position_x5_y-5,position,8.5,5.0,-5.0,12.349004310482695,0.20070963599717703,2.764041684721823e-07,3.347335996186783e-05,1.2056142339009312e-05,9.7048788689603e-07,0.00045626682395161834,126.59211106598377,True
45,y,thermally_grown,Eb,position_x5_y0,position,8.5,5.0,0.0,17.308557731100827,0.19579706379646358,5.878621895609491e-08,4.2835102541783914e-05,1.2119102431415204e-05,9.68723484659455e-07,0.000416642198799605,153.08942280709743,True
45,y,thermally_grown,Eb,position_x5_y5,position,8.5,5.0,5.0,13.10428779775161,0.1963201837351114,2.7252852435292095e-07,3.5354625994675334e-05,1.2026146214849715e-05,9.547986514433765e-07,0.00041901517651096926,153.28642020747066,True
45,y,thermally_grown,Eb,position_x5_y10,position,8.5,5.0,10.0,5.559809892796525,0.19218181626018035,6.829121170032391e-07,1.776648438864839e-05,9.432865181679997e-06,7.475669345889133e-07,0.000599239655531805,131.55670599266887,True
45,y,thermally_grown,Eb,position_x10_y-10,position,8.5,10.0,-10.0,-5.021494188330098,0.09864104843943579,5.242156909263016e-07,6.085334365333829e-06,9.981741242322731e-06,7.880272512777778e-07,0.005497393180764616,125.52657400071621,True
45,y,thermally_grown,Eb,position_x10_y-5,position,8.5,10.0,-5.0,-17.547278713433627,0.18937116712471566,2.1054408875000708e-07,1.82157170377965e-05,1.202783844283132e-05,9.71848142659662e-07,0.0038964533237779353,126.17870878428221,True
45,y,thermally_grown,Eb,position_x10_y0,position,8.5,10.0,0.0,-24.90275154923356,0.18850042651729704,4.3325936411081844e-08,2.9669193113503778e-05,1.1353251734453217e-05,9.132820415012805e-07,0.0029103845035446953,123.19086804240942,True
45,y,thermally_grown,Eb,position_x10_y5,position,8.5,10.0,5.0,-13.670045578989521,0.19512339339473805,1.9546159164537942e-07,2.8873237445103154e-05,1.0696599696367168e-05,8.439536320191536e-07,0.002785079464174308,124.64610619097948,True
45,y,thermally_grown,Eb,position_x10_y10,position,8.5,10.0,10.0,-0.7820830114538423,0.19432346142204088,4.929277012915956e-07,1.6565039272194297e-05,8.672715039180868e-06,6.654623570418583e-07,0.0031495474159635582,204.68030400201678,True
47,x,thermally_grown,Ea,position_x-10_y-10,position,8.5,-10.0,-10.0,2.1928743384649514,0.17429354812659986,4.505425359576688e-07,1.7607681700761378e-05,6.706748274699571e-06,4.254971664510897e-07,0.006655359665662518,143.8108865916729,True
47,x,thermally_grown,Ea,waist_4.25,waist,4.25,0.0,0.0,102.03038165085844,0.9521007090505794,2.849057486528239e-09,5.252759389642099e-05,1.027963132638097e-05,5.628966986562916e-07,0.001098170844424976,141.96779668331146,True
47,x,thermally_grown,Ea,waist_6.375,waist,6.375,0.0,0.0,71.37178167986426,0.6388502238320689,8.406198621843342e-09,5.062574041855573e-05,9.520734994689584e-06,5.139746330447582e-07,0.001052471631488015,142.15778369084,True
47,x,thermally_grown,Ea,waist_8.5,waist,8.5,0.0,0.0,47.657727214349514,0.41676510378474096,5.49985300614245e-08,4.8373252761506975e-05,9.28895656969704e-06,5.071261529968575e-07,0.000876717291216343,170.14973735436797,True
47,x,thermally_grown,Ea,waist_10.625,waist,10.625,0.0,0.0,32.948929303008455,0.2893806863970172,1.2980040071703428e-07,4.480623788157478e-05,9.130348853807345e-06,5.129386142499916e-07,0.0007094492765269018,221.69847174733877,True
47,x,thermally_grown,Ea,waist_12.75,waist,12.75,0.0,0.0,24.018244931649214,0.21404749055273664,1.9984090422891859e-07,4.064541167205204e-05,9.005709022807769e-06,5.225112955695361e-07,0.000530503092570151,144.80402212962508,True
47,x,thermally_grown,Ea,position_x-10_y-5,position,8.5,-10.0,-5.0,4.573379851599804,0.42737622895976984,6.226464010408167e-07,2.1884355696816184e-05,8.298982376758876e-06,5.127037221384888e-07,5.267673732415659e-05,137.50261460244656,True
47,x,thermally_grown,Ea,position_x-10_y0,position,8.5,-10.0,0.0,6.732360377103802,0.4341700767988923,6.548372368824465e-07,2.128997562561478e-05,9.82219833612675e-06,5.998180301632006e-07,0.0014550310974456812,160.47797658666968,True
47,x,thermally_grown,Ea,position_x-10_y5,position,8.5,-10.0,5.0,4.59166208673684,0.4213533484734783,6.226207881466384e-07,2.1815544008142096e-05,8.345981050552953e-06,5.173494007191909e-07,0.0011917002630984425,134.53964274004102,True
47,x,thermally_grown,Ea,position_x-10_y10,position,8.5,-10.0,10.0,2.175947788377239,0.17435070922661736,4.5050563208442744e-07,1.7568188853992285e-05,6.938254814833485e-06,4.452494895561238e-07,0.002497780252401579,136.71368856355548,True
47,x,thermally_grown,Ea,position_x-5_y-10,position,8.5,-5.0,-10.0,-0.09516703400810478,0.22991730829744247,1.7907483698947344e-07,3.058585120637276e-05,7.689569610663413e-06,4.6012695255990687e-07,0.005210777586267208,139.8753478527069,True
47,x,thermally_grown,Ea,position_x-5_y-5,position,8.5,-5.0,-5.0,17.91124108753646,0.48177652390750964,2.4883603749768476e-07,4.079180533528287e-05,9.840513432642561e-06,5.463835738738531e-07,0.00025451118785650457,141.27398382127285,True
47,x,thermally_grown,Ea,position_x-5_y0,position,8.5,-5.0,0.0,32.68323344502234,0.42016134330494753,2.6276109201424714e-07,4.1566463531531e-05,1.1663377212108339e-05,6.419638347635031e-07,0.0013168616247610397,139.3604640290141,True
47,x,thermally_grown,Ea,position_x-5_y5,position,8.5,-5.0,5.0,17.90732473218568,0.4736781611258052,2.4881588816249876e-07,4.070721803008808e-05,9.888740564155339e-06,5.518871793343114e-07,0.0010819583931737553,140.8088482245803,True
47,x,thermally_grown,Ea,position_x-5_y10,position,8.5,-5.0,10.0,-0.09437554312590507,0.22887796194089918,1.790530743293527e-07,3.0540111637671e-05,7.965295756640557e-06,4.837073953781197e-07,0.0019181115927397385,137.55405507981777,True
47,x,thermally_grown,Ea,position_x0_y-10,position,8.5,0.0,-10.0,0.28754329947035195,0.30508871922777386,3.786372161071702e-08,3.0227904855507122e-05,9.131372361139685e-06,5.842239554904373e-07,0.004735928778656899,142.52188377827406,True
47,x,thermally_grown,Ea,position_x0_y-5,position,8.5,0.0,-5.0,27.35831371125752,0.3448698486716935,5.232344601876777e-08,4.4775597340470765e-05,9.389501514829688e-06,5.369209145220038e-07,0.00012901816803585647,144.5275038778782,True
47,x,thermally_grown,Ea,position_x0_y5,position,8.5,0.0,5.0,27.26677233059877,0.3476766707518508,5.2242429020108086e-08,4.477679403836151e-05,9.407116394503539e-06,5.398370339426401e-07,0.0009610678715552009,144.74598007649183,True
47,x,thermally_grown,Ea,position_x0_y10,position,8.5,0.0,10.0,0.30443036409260993,0.3054703649478157,3.770083326760265e-08,3.0216696394479304e-05,9.403279804599368e-06,6.069578444672279e-07,0.002399655072374698,214.8185587786138,True
47,x,thermally_grown,Ea,position_x5_y-10,position,8.5,5.0,-10.0,4.4316830902939754,0.3803661648972639,1.7664219263149076e-07,2.3327318328614945e-05,1.0241155243173406e-05,6.872658979088705e-07,0.004479400244396917,137.43416699394584,True
47,x,thermally_grown,Ea,position_x5_y-5,position,8.5,5.0,-5.0,13.488317589920216,0.37649169760779067,2.37867844742363e-07,3.842820291530685e-05,7.911569174834532e-06,4.868815780940117e-07,2.969578685852305e-06,143.8423349186778,True
47,x,thermally_grown,Ea,position_x5_y0,position,8.5,5.0,0.0,16.611546400020416,0.18864630717854183,2.464881909296786e-07,4.321158221935521e-05,5.76622013273372e-06,3.3639987177760264e-07,0.0005300952762210683,216.14820106327534,True
47,x,thermally_grown,Ea,position_x5_y5,position,8.5,5.0,5.0,13.29919559402407,0.374920757814472,2.373971729707568e-07,3.848075042832476e-05,7.927826204406916e-06,4.88643194331474e-07,0.0009683927454848562,141.756314676255,True
47,x,thermally_grown,Ea,position_x5_y10,position,8.5,5.0,10.0,4.391618450196339,0.3890815538550406,1.7553599970761901e-07,2.327540984161236e-05,1.0506485572591944e-05,7.094291375583392e-07,0.0035806758540318498,138.48854783549905,True
47,x,thermally_grown,Ea,position_x10_y-10,position,8.5,10.0,-10.0,3.0211268310340276,0.29613814746054934,4.470158191481146e-07,1.3644627961836824e-05,8.136323328728298e-06,5.55891143859868e-07,0.005473294162520728,132.8575019724667,True
47,x,thermally_grown,Ea,position_x10_y-5,position,8.5,10.0,-5.0,0.931650111573614,0.2164688059426554,6.003029031779275e-07,2.2114358278936255e-05,5.8287144333570565e-06,3.990333140021116e-07,0.0004600863084764443,130.73829724639654,True
47,x,thermally_grown,Ea,position_x10_y0,position,8.5,10.0,0.0,-2.7278483547747814,0.165218739381679,6.22122697177676e-07,2.452132614473211e-05,4.21823572503625e-06,2.9736548710393445e-07,0.00017883090340773517,134.2720999494195,True
47,x,thermally_grown,Ea,position_x10_y5,position,8.5,10.0,5.0,0.8362758315141987,0.2078911749283789,5.995398327692068e-07,2.213300863950077e-05,5.853780809527588e-06,4.0138348544744097e-07,0.0008168677133380543,133.62670822441578,True
47,x,thermally_grown,Ea,position_x10_y10,position,8.5,10.0,10.0,2.9970142616635,0.2995277512728103,4.4506769998464877e-07,1.3591502444553635e-05,8.346821343598048e-06,5.744533606326512e-07,0.004515680063426397,130.85745732486248,True
48,x,thermally_grown,Eb,position_x-10_y-10,position,8.5,-10.0,-10.0,7.359074555647324,0.22903113780760576,3.684853400074824e-07,1.8315541896496195e-05,1.060379910952237e-05,6.969427914293054e-07,0.00939654395439488,161.90938395261765,True
48,x,thermally_grown,Eb,waist_4.25,waist,4.25,0.0,0.0,56.3929780995713,0.559545692823976,7.216137473608454e-09,4.998281642214203e-05,1.2718775551920205e-05,9.895795354346876e-07,0.0004489610187357706,165.82717640697956,True
48,x,thermally_grown,Eb,waist_6.375,waist,6.375,0.0,0.0,38.36583640644692,0.33031516714947673,5.595195988704808e-09,4.361709021915927e-05,1.2882987631236155e-05,1.0178314535609104e-06,0.00021518072587429503,131.3156068585813,True
48,x,thermally_grown,Eb,waist_8.5,waist,8.5,0.0,0.0,23.3403050344935,0.20419114872187696,3.836041678924675e-08,3.928664570121831e-05,1.3341768585290223e-05,1.0485033493367756e-06,7.918670301923458e-05,130.883475843817,True
48,x,thermally_grown,Eb,waist_10.625,waist,10.625,0.0,0.0,14.206042021414376,0.1400171292646137,9.984808654039143e-08,3.586907797026299e-05,1.362920707498539e-05,1.0514542967289744e-06,0.000517173846660996,165.3133364059031,True
48,x,thermally_grown,Eb,waist_12.75,waist,12.75,0.0,0.0,9.089331083416836,0.10381705414158608,1.6076837047682795e-07,3.266863245394754e-05,1.370787763312531e-05,1.0353134426797131e-06,0.0011946794233563163,138.93423694744706,True
48,x,thermally_grown,Eb,position_x-10_y-5,position,8.5,-10.0,-5.0,5.568308639093112,0.21093962583961612,4.7288761320648225e-07,1.9467566107799366e-05,1.3279737993356715e-05,8.57386579452793e-07,0.010857174600497154,132.38342901319265,True
48,x,thermally_grown,Eb,position_x-10_y0,position,8.5,-10.0,0.0,3.4244890593972905,0.13563912115016533,4.855470148659081e-07,1.555950792779684e-05,1.430720756769136e-05,9.295882802554782e-07,0.012462917036924656,127.59217445552349,True
48,x,thermally_grown,Eb,position_x-10_y5,position,8.5,-10.0,5.0,5.504147868126155,0.2110812199712669,4.7293662447738807e-07,1.9437214750238222e-05,1.3280723743897414e-05,8.576842472387769e-07,0.010869506429372955,158.74148277565837,True
48,x,thermally_grown,Eb,position_x-10_y10,position,8.5,-10.0,10.0,7.297235220328226,0.22903250947313175,3.6851305011828657e-07,1.8304707898001658e-05,1.0604348732922926e-05,6.970713068207122e-07,0.009389520071552348,209.16973638907075,True
48,x,thermally_grown,Eb,position_x-5_y-10,position,8.5,-5.0,-10.0,1.1068866618971838,0.19948930172057483,1.3842129346944943e-07,2.779174007760222e-05,1.1313552713654828e-05,8.534287330564413e-07,0.001555868266090107,135.9031791538,True
48,x,thermally_grown,Eb,position_x-5_y-5,position,8.5,-5.0,-5.0,6.85730503156728,0.1915498837552432,1.7878325495547936e-07,3.157912965085699e-05,1.4017721679032484e-05,1.0443066433033375e-06,0.0018791760312664326,135.0875677615404,True
48,x,thermally_grown,Eb,position_x-5_y0,position,8.5,-5.0,0.0,11.594089767156808,0.16226732168243424,1.8399444389535696e-07,2.7861465757748422e-05,1.4989096282169764e-05,1.1204134512155073e-06,0.002134132322348204,130.83211648091674,True
