run,contact_axis,electrodes,interface_scenario,G_TaIrTe4_SiO2_W_m2K,interface_provenance,polarization,selected_candidate,axis_contract,exact_binary,exact_500nm_bad_nodes,exact_500nm_passed,solid_fraction_design,raw_source_power_W,linear_scale_to_285uW,P_Q_raw_W,P_six_raw_W,P_Q_at_285uW_W,mapped_P_Q_at_285uW_W,Q_mapping_conservation_relative_error,material_attributed_fraction_of_native_P_Q,negative_Q_cell_count,Q_min_W_m3,six_face_closure,current_continuous_at_285uW_A,current_exact_at_285uW_A,current_change_from_continuous_fraction,one_percent_objective_preservation_passed,current_reintegration_relative_error,current_b_component_at_285uW_A,current_a_component_at_285uW_A,current_positive_at_285uW_A,current_negative_at_285uW_A,terminal_conductance_S,Tmax_at_285uW_K,T_hotspot_x_b_um,T_hotspot_y_a_um,Qxy_hotspot_x_b_um,Qxy_hotspot_y_a_um,max_strict_abs_dT_db_K_m,max_strict_abs_dT_da_K_m,max_strict_gradT_K_m,strict_gradient_valid_node_fraction,thermal_forward_residual,thermal_energy_balance,electrical_weighting_residual,physical_gates_passed,no_Q_postprocessing,raw_result_status_preserved,source_gray_fraction,source_binarization_mean_4rho1mrho,source_solid_bad_nodes,source_void_bad_nodes,selected_repair_order,connectivity_cleanup_applied
47,x,left-right,thermally_grown,7370000.0,embedded thermally-grown interface contract; corrected left-right exact audit,Ea,void_first,"Lumerical x=b, y=a, z=c",True,0,True,0.6928221960735741,1.3830232993859658e-13,2060702810.4771206,2.906241949836943e-14,2.903684123416666e-14,5.988900953955496e-05,5.8332235374268493e-05,0.0,0.9740056785501142,0,0.0,0.0008801147545271295,4.871267718804997e-08,4.639814376765917e-08,-0.04751398514714743,False,1.4262305262816934e-16,3.7932924670349625e-08,8.46521909730955e-09,5.3335669419091824e-08,-6.937525651432643e-09,0.004009078006437919,0.4089181631116819,-0.8999999999999986,2.1000000000000014,-0.9500000000000391,1.9499999999999504,236494.0182397124,212890.96862589897,265785.9101832753,0.7016408119694909,6.443871589413265e-11,1.0701345896127206e-13,8.880753607554197e-11,True,True,FAILED_EXACT_BINARY_OBJECTIVE_VALIDATION,0.028199252699159804,0.012035622863319278,167,161,void_first,False
48,x,left-right,thermally_grown,7370000.0,legacy thermal.py thermally-grown default; selected forced exact cleanup,Eb,solid_first,"Lumerical x=b, y=a, z=c",True,0,True,0.6716624347143948,1.3830232993859658e-13,2060702810.4771206,2.6435177714103018e-14,2.643282090685808e-14,5.4475045010914235e-05,5.340466300044533e-05,0.0,0.9803509660202309,0,0.0,8.915420468994007e-05,2.2540721510510566e-08,2.260641489685277e-08,0.002914431390830726,True,2.9272420817798457e-16,1.8463586344749933e-08,4.142828552102842e-09,2.7737475107871348e-08,-5.131060211018574e-09,0.005575808634745171,0.19745567990139584,0.40000000000000036,0.0,0.3499999999999561,0.04999999999995719,67319.6709021618,36762.90079180418,67319.67673571744,0.6957352662660767,9.859743894068159e-11,1.5012730416652724e-13,5.420866429556686e-11,True,True,VALIDATED_EXACT_BINARY_GPU_MAXWELL_CUDA_THERMAL_ELECTRICAL_OBJECTIVE,0.028137321690303668,0.012196154169923127,255,64,solid_first,False
