case_id,family,mesh_role,physical_basis,Tmax_K_per_W_m2,TaIrTe4_average_K_per_W_m2,Tmax_change_vs_control,average_change_vs_control,common_flake_3d_NRMSE_vs_control,hotspot_x_m,hotspot_y_m,hotspot_z_m,top_interface_mean_jump_K,top_interface_max_jump_K,bottom_numerical_boundary_flux_fraction,lateral_numerical_boundary_flux_fraction,energy_balance_relative_error,linear_residual_relative,Q_mapping_relative_error,optical_source_SHA256,mapped_source_power_W,source_mesh_mode,active_solid_cells,G_top_W_m2K,TaIrTe4_kz_W_mK,far_xy_boundary,exposed_h_W_m2K,top_disk_support,passed,raw_result_path,raw_field_path
scenario_control_Gtop_7p37e6_kz_1,G_top,native,PR #4 numerical-convergence checkpoint parameter set; not promoted as uniquely correct physics,3.120021567715753e-07,2.2550813062581508e-07,0.0,0.0,0.0,1.3333333333333656e-08,-9.933333333333295e-07,-1.499999999999994e-08,7.705867068657705e-09,3.90825953119553e-08,0.1960192794022903,0.8039807206010711,3.361345829514148e-12,1.2362588672374323e-10,0.0,7a63f82842751e7623e895701bac4ce92558679ed71bf13a3d404695a150e794,2.56071371086521e-12,native,1625064,7370000.0,1.0,fixed,0.0,suspended-overhang,True,/home/seunghyun/tairte4/inverse_design_heat_export/photothermal_pte/validation/photothermal_stage1/output/fvm_thermal_physical_model/sweep_v1/scenario_control_Gtop_7p37e6_kz_1/case_result.json,/home/seunghyun/tairte4/inverse_design_heat_export/photothermal_pte/validation/photothermal_stage1/output/fvm_thermal_physical_model/sweep_v1/scenario_control_Gtop_7p37e6_kz_1/temperature_flux_3d.npz
scenario_evaporated_SiO2_estimate_Gtop_7p37e4,G_top,native,earlier contract label: evaporated-SiO2 estimate; repository does not contain a traceable literature source,3.3536791619225994e-07,2.2532758495803134e-07,0.07488973686099001,-0.0008006171098252705,0.021549490923511275,1.3333333333333656e-08,-9.933333333333295e-07,-4.999999999999942e-09,2.5303738073924654e-08,9.582006449596884e-08,0.19601554079071185,0.8039844592065544,2.73374529196843e-12,1.3538522639667923e-10,0.0,7a63f82842751e7623e895701bac4ce92558679ed71bf13a3d404695a150e794,2.56071371086521e-12,native,1625064,73700.0,1.0,fixed,0.0,suspended-overhang,True,/home/seunghyun/tairte4/inverse_design_heat_export/photothermal_pte/validation/photothermal_stage1/output/fvm_thermal_physical_model/sweep_v1/scenario_evaporated_SiO2_estimate_Gtop_7p37e4/case_result.json,/home/seunghyun/tairte4/inverse_design_heat_export/photothermal_pte/validation/photothermal_stage1/output/fvm_thermal_physical_model/sweep_v1/scenario_evaporated_SiO2_estimate_Gtop_7p37e4/temperature_flux_3d.npz
scenario_kz_0p5,TaIrTe4_kz,native,"numerical scenario, not a confidence interval; no repository source establishes a kz range",3.504130501807187e-07,2.490834787625729e-07,0.1231109868168795,0.1045432289795187,0.08804097660477912,1.3333333333333656e-08,-9.933333333333295e-07,-1.499999999999994e-08,7.63957108965296e-09,3.847879508504399e-08,0.1960209577291979,0.803979042277758,6.955971677884822e-12,1.2313623694924047e-10,0.0,7a63f82842751e7623e895701bac4ce92558679ed71bf13a3d404695a150e794,2.56071371086521e-12,native,1625064,7370000.0,0.5,fixed,0.0,suspended-overhang,True,/home/seunghyun/tairte4/inverse_design_heat_export/photothermal_pte/validation/photothermal_stage1/output/fvm_thermal_physical_model/sweep_v1/scenario_kz_0p5/case_result.json,/home/seunghyun/tairte4/inverse_design_heat_export/photothermal_pte/validation/photothermal_stage1/output/fvm_thermal_physical_model/sweep_v1/scenario_kz_0p5/temperature_flux_3d.npz
scenario_kz_2p0,TaIrTe4_kz,native,"numerical scenario, not a confidence interval; no repository source establishes a kz range",2.9235687814353657e-07,2.137021666136845e-07,-0.06296520136693011,-0.052352719963433,0.0440345751723722,1.3333333333333656e-08,-9.933333333333295e-07,-1.499999999999994e-08,7.728442016623647e-09,3.923745763803065e-08,0.1960181931440175,0.8039818068563956,4.132479035862732e-13,1.244161428395586e-10,0.0,7a63f82842751e7623e895701bac4ce92558679ed71bf13a3d404695a150e794,2.56071371086521e-12,native,1625064,7370000.0,2.0,fixed,0.0,suspended-overhang,True,/home/seunghyun/tairte4/inverse_design_heat_export/photothermal_pte/validation/photothermal_stage1/output/fvm_thermal_physical_model/sweep_v1/scenario_kz_2p0/case_result.json,/home/seunghyun/tairte4/inverse_design_heat_export/photothermal_pte/validation/photothermal_stage1/output/fvm_thermal_physical_model/sweep_v1/scenario_kz_2p0/temperature_flux_3d.npz
